"glacier_name","year","glacier_mass_balance","temperature","precipitation","zonal_wind_speed","relative_humidity","net_solar_radiation"
"Hellstugubreen",1981,-0.338,-3.10929141666667,2.83108166666667,5.22056046666667,0.650494916666667,62.8286291666667
"Hellstugubreen",1982,-0.367,-1.835843375,2.51989783333333,7.95067808333333,0.6358497,66.96448725
"Hellstugubreen",1983,0.156,-1.80406425,3.878658225,8.22263379166667,0.669416408333333,56.1846331666667
"Hellstugubreen",1984,-0.522,-2.02447525,2.61059841666667,4.151899755,0.651492325,60.3375154166667
"Hellstugubreen",1985,-0.306,-3.53532901666667,2.57716116666667,4.92138775,0.657571433333333,55.383552
"Hellstugubreen",1986,-0.507,-3.47860141666667,3.11392325833333,5.58541756,0.657515733333333,55.6007995
"Hellstugubreen",1987,0.441,-2.86106089666667,2.64475791666667,4.6991075,0.6393529,58.423568
"Hellstugubreen",1988,-1.046,-1.781649,3.25309270833333,5.53315635,0.688758933333333,62.0991409166667
"Hellstugubreen",1989,0.787,-1.12047583333333,3.39695383333333,8.50253191666667,0.659192541666667,66.7187725833333
"Hellstugubreen",1990,0.724,-0.89704625,3.91866575,7.46613375,0.668394191666667,64.7504444166667
"Hellstugubreen",1991,-0.418,-1.62673875833333,2.59752208333333,6.56240949166667,0.61910645,65.2930763333333
"Hellstugubreen",1992,0.185,-1.51336675,3.21391006666667,7.49894583333333,0.642330483333333,65.8642520833333
"Hellstugubreen",1993,0.341,-2.442034,2.93411186666667,5.92100895,0.615397608333333,67.1628545
"Hellstugubreen",1994,0.123,-2.5842619425,2.948402125,6.70259635833333,0.645321891666667,60.0251245833333
"Hellstugubreen",1995,-0.064,-2.1487022175,2.893092325,6.92504591666667,0.6512482,64.8518415
"Hellstugubreen",1996,-0.677,-2.470802375,2.31717336666667,4.0016716,0.594725283333333,65.8760294166667
"Hellstugubreen",1997,-1.586,-1.41396324166667,3.21681116666667,6.62375335,0.638328591666667,61.76475525
"Hellstugubreen",1998,0.031,-1.857180275,3.109989,5.96806165,0.691228625,56.6025340833333
"Hellstugubreen",1999,-0.364,-1.40649443166667,3.03135891666667,6.02284533333334,0.667382266666667,64.932335
"Hellstugubreen",2000,0.194,-0.725909,3.89698866666667,5.50412380833333,0.684768066666667,61.16199525
"Hellstugubreen",2001,-0.361,-2.07004023333333,2.79537266666667,5.4256825,0.651371541666667,61.6546821666667
"Hellstugubreen",2002,-1.409,-0.96449515,2.77407084166667,4.75627119166667,0.6317706,71.883287
"Hellstugubreen",2003,-1.433,-0.970285958333333,2.885233125,6.223242025,0.625194508333333,63.0316243333333
"Hellstugubreen",2004,-0.814,-0.888967191666667,3.22326266666667,5.94417308333333,0.666691533333334,66.11450275
"Hellstugubreen",2005,-0.259,-0.903635458333333,3.19816008333333,6.65940454166667,0.644341008333333,63.6116125
"Hellstugubreen",2006,-1.988,-0.3042195,2.99297270833333,5.70132210833333,0.651761616666667,69.6634845
"Hellstugubreen",2007,-0.646,-0.9804309,3.318558,7.29294444166667,0.658336375,63.6091876666667
"Hellstugubreen",2008,-0.027,-1.23550441666667,3.49827358333333,5.79545734166667,0.661393725,66.392439
"Hellstugubreen",2009,-0.234,-1.32657625,2.98070891666667,5.03779465833333,0.664517116666667,66.98679
"Hellstugubreen",2010,-1.339,-3.19055376666667,2.56571530833333,3.23559028333333,0.657823033333333,67.3820615833333
"Hellstugubreen",2011,-2.041,-1.13465114166667,3.94727108333333,7.68530284166667,0.673884391666667,55.2468264166667
"Hellstugubreen",2012,-0.018,-2.08606709166667,3.315866,6.19631015833333,0.72468595,59.9075493333333
"Hellstugubreen",2013,-0.779,-1.51043183333333,3.29250633333333,5.74837035833333,0.638823875,64.857566
"Hellstugubreen",2014,-1.22,0.0366995333333334,3.33869491666667,4.95661350583333,0.666223741666667,69.9772395833333
"Hellstugubreen",2015,0.475,-0.625569675,3.50011508333333,7.942764525,0.674540258333333,60.8114826666667
"Hellstugubreen",2016,-0.339,-0.680224083333334,3.20883583333333,5.83022369166667,0.668605291666667,68.2740129166667
"Hellstugubreen",2017,-0.591,-1.078241975,3.35860866666667,6.76845875833333,0.679234983333333,60.9580994166667
"Hellstugubreen",2018,-1.63,-0.786334166666667,2.89729255833333,5.67487669166667,0.615158816666667,73.549094
"Hellstugubreen",2019,-1.873,-0.846153425,3.18693956666667,6.03427239166667,0.680410641666667,64.9439535
"Hellstugubreen",2020,-0.436,-0.102877316666667,3.766555,7.63933499166667,0.687033808333333,62.1841484166667
"Hellstugubreen",2021,-1.279,-1.15816475,2.85235416666667,5.54286939166667,0.642615158333333,67.4091691666667
"Hellstugubreen",2022,-0.94,-0.8332598,3.21443749166667,7.35303675,0.64122365,62.68177275
"Hellstugubreen",2023,-1.04,-1.66164348333333,3.78099466666667,4.85569350416667,0.664252866666667,64.4722935
"Meighen_Ice_Cap",1976,0.08,-18.2988432083333,0.661770708333333,0.8945573,0.703311008333333,18.7775905158333
"Meighen_Ice_Cap",1977,-0.24,-18.54097775,0.4960771775,-0.141670916666667,0.691785308333333,19.8064997325
"Meighen_Ice_Cap",1978,-0.09,-17.4469104166667,0.7022484,0.192266316666667,0.697807041666667,19.2816685241667
"Meighen_Ice_Cap",1979,-0.005,-16.7733064416667,0.571035775,-0.532250433333333,0.655400575,19.9207951891667
"Meighen_Ice_Cap",1980,-0.005,-15.6071159808333,0.860919541666667,0.489087533333333,0.673412975,20.0219135183333
"Meighen_Ice_Cap",1981,-0.17,-14.212536725,0.88236335,0.0967793833333334,0.679143375,20.08396906
"Meighen_Ice_Cap",1982,0.16,-16.4648400833333,0.621601808333333,-0.408568183333333,0.682741866666667,19.7220005233333
"Meighen_Ice_Cap",1983,-0.25,-16.0482258666667,0.958966325,1.33820691666667,0.7233931,18.6222054641667
"Meighen_Ice_Cap",1984,0.23,-17.1867185083333,0.740519258333333,0.4204078,0.713824341666667,18.3823291941667
"Meighen_Ice_Cap",1985,-0.03,-17.2043514041667,0.686766285833333,-0.665834866666667,0.702824391666667,19.043188485
"Meighen_Ice_Cap",1986,0.25,-16.5240079833333,0.682365833333333,0.362569141666667,0.702225808333333,19.7435691575
"Meighen_Ice_Cap",1987,-0.18,-16.6918535416667,0.582183641666667,0.298050766666667,0.703586175,21.2627832558333
"Meighen_Ice_Cap",1988,-0.29,-15.1748381666667,0.777370258333333,1.74518855,0.697869616666667,19.9303933075
"Meighen_Ice_Cap",1989,0.29,-17.020091935,0.98235735,1.81578204166667,0.742138491666667,17.21981105
"Meighen_Ice_Cap",1990,-0.21,-15.67891645,0.6321683,0.170182916666667,0.727386708333333,19.5916951325
"Meighen_Ice_Cap",1991,-0.22,-15.9978723441667,0.804507483333333,0.915274574166667,0.702685533333333,18.6326670633333
"Meighen_Ice_Cap",1992,0.01,-16.40981535,0.746752575,1.43923412333333,0.658946783333333,18.7656077441667
"Meighen_Ice_Cap",1993,-0.59,-16.280395275,0.48207945,0.00728915833333332,0.670101175,20.2093701441667
"Meighen_Ice_Cap",1994,-0.2,-15.3359389166667,1.255520575,1.86555123333333,0.669437716666667,19.5006714241667
"Meighen_Ice_Cap",1995,0.06,-16.0799934583333,0.519838778333333,-0.697709716666667,0.646234991666667,20.7076621891667
"Meighen_Ice_Cap",1996,0.19,-15.396085925,0.959824814166667,0.770564766666667,0.701573666666667,18.7220630616667
"Meighen_Ice_Cap",1997,-0.06,-16.1169587833333,0.814945916666666,0.66081585,0.65180605,19.5404711108333
"Meighen_Ice_Cap",1998,-0.1,-14.734165375,0.749367225,0.0953994833333333,0.611929441666667,19.3913373741667
"Meighen_Ice_Cap",1999,-0.35,-16.5153892,0.494005258333333,0.144614391666667,0.6588007,20.7231608908333
"Meighen_Ice_Cap",2000,-0.49,-16.3629497916667,0.63587625,-0.0051889083333333,0.685637991666667,20.5526309275
"Meighen_Ice_Cap",2001,0.01,-16.5993427666667,0.650268458333333,1.32746843333333,0.696732216666667,19.5487531108333
"Meighen_Ice_Cap",2002,0.08,-15.3460432416667,0.818262018333333,-0.182334441666667,0.688860658333333,19.1973222575
"Meighen_Ice_Cap",2003,-0.53,-14.8001832333333,0.762277591666667,-0.399643925833333,0.679021575,20.8106593241667
"Meighen_Ice_Cap",2004,0.28,-17.2877705186667,0.635253583333333,-1.43819050833333,0.710210783333333,19.3282657025
"Meighen_Ice_Cap",2005,-0.38,-14.9513171333333,0.62173005,-0.155239575,0.679807291666667,20.6920189425
"Meighen_Ice_Cap",2006,-0.008,-14.816527675,0.701390733333333,1.389789775,0.705172108333333,19.3961345583333
"Meighen_Ice_Cap",2007,-0.518,-16.3552207583333,0.465380858333333,-0.333443511666667,0.67276855,20.5750188741667
"Meighen_Ice_Cap",2008,-0.705,-16.22374145,0.617249108333333,-0.61350115,0.658770691666667,21.175360345
"Meighen_Ice_Cap",2009,-0.676,-15.7707629,0.712053708333333,0.850584216666667,0.6965564,20.0091306908333
"Meighen_Ice_Cap",2010,-0.387,-14.1253565166667,0.658546230833333,0.865822191666667,0.674934166666667,19.6641169741667
"Meighen_Ice_Cap",2011,-1.31,-16.0327244141667,0.716493191666667,0.1080159,0.694570841666667,21.2376526975
"Meighen_Ice_Cap",2012,-1.117,-16.0377923333333,0.588599041666667,0.37808345,0.713600816666667,19.7182287641667
"Meighen_Ice_Cap",2013,0.16,-16.3560452833333,0.867553091666667,0.380741738333333,0.705627158333333,18.7049946933333
"Meighen_Ice_Cap",2014,0.057,-16.070852025,0.546595725,-0.563394157583333,0.676678475,19.3183738025
"Meighen_Ice_Cap",2015,-0.892,-14.8652382025,0.703617966666667,0.222895475,0.674602241666667,20.5898176825
"Meighen_Ice_Cap",2016,-0.791,-14.8519487675,1.05902432583333,0.338373841666667,0.670939458333333,18.993422855
"Meighen_Ice_Cap",2017,0.126,-15.27271975,0.868419441666667,0.528825775,0.703326475,19.3185931266667
"Meighen_Ice_Cap",2018,0.199,-14.8185633416667,0.866092191666667,-0.914431191666667,0.71802895,19.8758314508333
"Meighen_Ice_Cap",2019,-0.956,-14.2785138333333,0.721627941666667,-0.988731383333333,0.675530516666667,20.7218964233333
"Meighen_Ice_Cap",2020,-0.726,-15.4173862083333,0.652610583333333,0.0504050999999999,0.700373,20.3836493933333
"Meighen_Ice_Cap",2021,-0.131,-14.8972387333333,0.812719075,-0.338218405,0.716768916666667,18.6910932533333
"Meighen_Ice_Cap",2022,-0.451,-16.1374673166667,0.545490375,0.268196374166667,0.677814233333333,18.8622134675
"Meighen_Ice_Cap",2023,-0.615,-14.8264985333333,0.758735941666667,0.909898333333333,0.68227705,19.3103786325
"South_Cascade",1976,0.79,1.83012425833333,4.759679175,6.9270675,0.580847941666667,115.196533333333
"South_Cascade",1977,-1.46,2.23671458333333,5.61600125,6.78459383333333,0.573724658333333,125.572874166667
"South_Cascade",1978,-0.54,2.21696995833333,4.44216458333333,5.48929008333333,0.612615908333333,119.585643333333
"South_Cascade",1979,-1.72,2.56310301666667,4.93957533333333,5.429950425,0.566095091666667,128.7630175
"South_Cascade",1980,-1.18,2.61789716666667,5.4495875,5.657771625,0.605148733333333,118.902046666667
"South_Cascade",1981,-1,2.87528735833333,5.28116998333333,5.45225803333333,0.60426965,118.664065833333
"South_Cascade",1982,-0.08,1.92877413333333,6.19419958333333,5.46481550333333,0.633816591666667,119.060033333333
"South_Cascade",1983,-0.93,2.64639265833333,6.00004491666667,5.11261791666667,0.618653458333333,117.785620833333
"South_Cascade",1984,-0.04,1.97453029583333,5.60686501666667,6.75414758333334,0.629082591666667,118.289768333333
"South_Cascade",1985,-1.36,1.77957958333333,4.0937779,6.11975491666667,0.553958691666667,128.907121666667
"South_Cascade",1986,-0.92,3.09578635833333,5.27257280833333,6.19321191666667,0.580749141666667,123.510285
"South_Cascade",1987,-2.22,3.78005793833333,4.372816725,5.60050391666667,0.564009608333333,131.815371666667
"South_Cascade",1988,-1.28,3.27234883333333,5.60188745833333,7.03973808333333,0.5783873,126.121255
"South_Cascade",1989,-1.34,2.76418858333333,5.15794360833333,5.713001,0.601113391666667,123.9689425
"South_Cascade",1990,-0.4,2.8659031025,7.51376931666667,7.14213508333333,0.620412875,118.9661675
"South_Cascade",1991,-0.44,3.067802725,5.41662520833333,6.3632015,0.607013191666667,123.785023333333
"South_Cascade",1992,-2.43,3.91462389166667,4.55520633333333,6.24563125,0.554567591666667,128.8755325
"South_Cascade",1993,-1.1,2.42911255833333,4.11539855833333,4.0693896,0.595187733333333,122.0548875
"South_Cascade",1994,-1.83,3.29080764166667,5.83018439166667,6.04182448333333,0.5867204,129.602993333333
"South_Cascade",1995,-1.12,2.9099807,6.26568858333333,5.36868515833333,0.601261283333333,124.096709166667
"South_Cascade",1996,-0.22,2.013519,6.40498125,7.19020216666667,0.610787608333333,121.710818333333
"South_Cascade",1997,0.19,2.68553358333333,6.45418741666667,6.47386691666667,0.612774258333333,119.840798333333
"South_Cascade",1998,-1.99,3.51065025,5.659200625,4.94788666666667,0.6302744,124.1189675
"South_Cascade",1999,1.2,2.37488825833333,6.64775425,7.1556015,0.621818308333333,118.070139166667
"South_Cascade",2000,0.43,2.19858583333333,4.07296999166667,6.35468541666667,0.57898635,125.2588125
"South_Cascade",2001,-0.9,2.67041592166667,4.97391408333333,6.804658,0.587763875,123.93954
"South_Cascade",2002,0.38,2.85684694666667,4.95057426666667,6.35849366666667,0.580494916666667,126.965013333333
"South_Cascade",2003,-2.42,3.38416250833333,5.612263025,6.16832475,0.583347333333333,129.416190833333
"South_Cascade",2004,-1.73,4.00416276666667,4.74554718333333,5.70592368333333,0.606300941666667,128.653059166667
"South_Cascade",2005,-2.52,3.409695775,4.47977705,5.33270466666667,0.581085775,130.027555
"South_Cascade",2006,-1.29,3.06232975,6.26773549166667,5.79376708333333,0.5833641,130.247613333333
"South_Cascade",2007,-0.07,2.60216774166667,5.68473691666667,7.02172633333333,0.589679733333333,123.4248125
"South_Cascade",2008,0.1,2.2006430225,4.742977425,6.64400533333333,0.602277475,123.064289166667
"South_Cascade",2009,-1.73,2.60476455833333,5.0910835,6.06294858333333,0.57593305,131.0123
"South_Cascade",2010,-0.33,2.981687025,5.34706686666667,4.93465175,0.630856025,122.771653333333
"South_Cascade",2011,1.33,1.82299066666667,5.90128190833333,7.23446775,0.603360708333333,118.719035833333
"South_Cascade",2012,0.01,2.95880091666667,6.58064774166667,6.6862615,0.619697216666667,122.027131666667
"South_Cascade",2013,-0.76,2.91075361666667,4.99204221666667,6.16626175,0.586741416666667,124.7293875
"South_Cascade",2014,-0.28,3.66444625,6.53488883333333,6.45326825,0.601609833333333,124.195278333333
"South_Cascade",2015,-3.52,4.75432566666667,5.24294720833333,5.948285925,0.565720316666667,134.558713333333
"South_Cascade",2016,-0.9,3.79301924583333,5.91364875,5.58849258333333,0.63073035,124.132135
"South_Cascade",2017,-0.71,3.19344841666667,5.829325225,6.24378625,0.597498125,129.942558333333
"South_Cascade",2018,-0.75,3.55272969166667,5.62526074166667,6.10878408333333,0.610362375,127.956756666667
"South_Cascade",2019,-2.07,3.03639730833333,4.167303175,4.889849475,0.610371533333333,125.222235
"South_Cascade",2020,-0.16,3.1995015,6.48953133333333,8.04445325,0.586646016666667,122.768889166667
"South_Cascade",2021,-1.32,3.21332508333333,6.232573425,7.27477966666667,0.600779916666667,128.243299166667
"South_Cascade",2022,-1.35,3.19208486666667,5.23162050833333,6.18239733333333,0.5846776,125.825891666667
"South_Cascade",2023,-2.62,3.74550680833333,4.16081723333333,4.53998025833333,0.605128491666667,130.37938
"Tsentralniy_Tuyuksuyskiy",1976,-0.72,-1.48754135833333,3.24870275833333,1.93663158333333,0.679288708333333,96.5660933333333
"Tsentralniy_Tuyuksuyskiy",1977,-1.1,-0.649724866666667,2.77651266666667,1.80562841666667,0.6512882,108.679065
"Tsentralniy_Tuyuksuyskiy",1978,-1.48,-0.788046258333333,3.22805574166667,1.75102408333333,0.657962766666667,104.009786666667
"Tsentralniy_Tuyuksuyskiy",1979,-0.52,-1.21824713333333,3.112274575,1.89222666666667,0.667925175,93.6269475
"Tsentralniy_Tuyuksuyskiy",1980,-0.63,-0.402951808333333,3.67000545,1.70892516666667,0.685152641666667,98.9830183333333
"Tsentralniy_Tuyuksuyskiy",1981,0.11,-1.20699345,3.87775041666667,1.57773444166667,0.708553366666667,91.5398366666667
"Tsentralniy_Tuyuksuyskiy",1982,-0.63,-1.29209121666667,3.36255138333333,1.22489569166667,0.675174558333333,98.2393075
"Tsentralniy_Tuyuksuyskiy",1983,-0.54,-0.784517808333333,3.2030015,1.80527383333333,0.667257966666667,97.2268183333333
"Tsentralniy_Tuyuksuyskiy",1984,-1.25,-2.0470915,3.05499225,1.96697816666667,0.667197508333333,101.266844166667
"Tsentralniy_Tuyuksuyskiy",1985,-0.55,-1.07027133333333,3.37963641666667,1.7776783,0.642984183333333,99.3033316666667
"Tsentralniy_Tuyuksuyskiy",1986,-0.52,-1.20124108333333,3.50845558333333,1.640782,0.676515608333333,96.0567308333333
"Tsentralniy_Tuyuksuyskiy",1987,-0.34,-0.781232733333333,3.989072,1.8322515,0.708977075,88.7808858333333
"Tsentralniy_Tuyuksuyskiy",1988,-0.61,-0.643957,3.63225991666667,1.78398533333333,0.676997191666667,97.6991141666667
"Tsentralniy_Tuyuksuyskiy",1989,-0.46,-1.74079871,3.19861925,1.57615505,0.68725875,92.6850841666666
"Tsentralniy_Tuyuksuyskiy",1990,-0.96,-0.311814775,3.48715933333333,1.78542358333333,0.672332275,102.394871666667
"Tsentralniy_Tuyuksuyskiy",1991,-1.1,-0.876037225,2.99811816666667,1.4622781,0.679316541666667,102.381013333333
"Tsentralniy_Tuyuksuyskiy",1992,-0.24,-1.15473341666667,3.87177749166667,1.64797861666667,0.697792866666667,92.3576175
"Tsentralniy_Tuyuksuyskiy",1993,0.602,-1.48787446666667,4.12333533333333,1.89772291666667,0.732250725,92.6881891666666
"Tsentralniy_Tuyuksuyskiy",1994,-0.443,-1.4162495,3.68747941666667,1.69817683333333,0.682429691666667,97.6631366666667
"Tsentralniy_Tuyuksuyskiy",1995,-0.587,-1.13844304166667,3.278800875,1.50730386666667,0.6594121,104.293134166667
"Tsentralniy_Tuyuksuyskiy",1996,-0.456,-1.77690608333333,3.66552675,1.82808325,0.700218283333333,95.0606475
"Tsentralniy_Tuyuksuyskiy",1997,-1.467,-0.0479554166666662,3.10650283333333,1.61805379166667,0.677018441666667,108.454473333333
"Tsentralniy_Tuyuksuyskiy",1998,-0.359,-0.555705158333334,4.08525108333333,1.74118001666667,0.692854991666667,94.0208625
"Tsentralniy_Tuyuksuyskiy",1999,-0.23,-0.782148266666666,4.13057333333333,1.7411015,0.694204366666667,89.51345
"Tsentralniy_Tuyuksuyskiy",2000,-0.113,-0.96535325,3.71635391666667,2.00113341666667,0.688384716666667,95.332385
"Tsentralniy_Tuyuksuyskiy",2001,-0.555,-0.575576175,4.04179866666667,1.89276625,0.670793608333333,98.059345
"Tsentralniy_Tuyuksuyskiy",2002,-0.302,-0.117100838333333,4.15944125,1.76135833333333,0.702046541666667,97.5900808333333
"Tsentralniy_Tuyuksuyskiy",2003,0.359,-1.09564980833333,3.68994308333333,1.86889041666667,0.696139541666667,94.1678625
"Tsentralniy_Tuyuksuyskiy",2004,0.062,-0.416305333333334,3.61047125,1.88799925,0.680864475,99.0895608333334
"Tsentralniy_Tuyuksuyskiy",2005,-0.34,-0.820569008333334,3.56905333333333,1.62404575,0.681634166666667,100.037330833333
"Tsentralniy_Tuyuksuyskiy",2006,-0.969,-0.27485065,3.47195566666667,1.78867625,0.681956341666667,102.996798333333
"Tsentralniy_Tuyuksuyskiy",2007,-0.915,-0.283223333333333,3.71899143333333,1.62698908333333,0.6554958,103.958505833333
"Tsentralniy_Tuyuksuyskiy",2008,-1.357,-0.541934366666667,3.50001983333333,1.50314424166667,0.66602795,104.484983333333
"Tsentralniy_Tuyuksuyskiy",2009,0.206,-1.06148788666667,3.781378325,1.76925248333333,0.664724625,95.3355566666667
"Tsentralniy_Tuyuksuyskiy",2010,0.032,-0.239221999166666,3.72644246666667,1.81814360833333,0.678037083333333,96.5917333333334
"Tsentralniy_Tuyuksuyskiy",2011,-0.314,-0.853599366666666,3.51887699166667,1.60708125,0.668989983333333,100.602449166667
"Tsentralniy_Tuyuksuyskiy",2012,-1.023,-1.481071,2.75360411666667,1.62643865833333,0.648782216666667,104.296245833333
"Tsentralniy_Tuyuksuyskiy",2013,-0.34,-0.3613206,3.16693916666667,1.617424725,0.64802925,104.593928333333
"Tsentralniy_Tuyuksuyskiy",2014,-1.088,-1.58127916666667,3.34834425,1.816109,0.643532316666667,102.688663333333
"Tsentralniy_Tuyuksuyskiy",2015,-0.756,-0.24457555,3.72336441666667,1.77332325,0.673728691666667,98.69124
"Tsentralniy_Tuyuksuyskiy",2016,0.561,0.1430075,4.12986895,1.94988160833333,0.69176495,100.732011666667
"Tsentralniy_Tuyuksuyskiy",2017,-1.113,-0.577104725,3.489505,1.6145188,0.664684125,103.266340833333
"Tsentralniy_Tuyuksuyskiy",2018,-0.075,-1.01701585833333,3.63271066666667,1.9575885,0.671971033333333,100.35111
"Tsentralniy_Tuyuksuyskiy",2019,-0.58,-0.541166333333333,3.64257466666667,1.68148833333333,0.673406433333333,100.928376666667
"Tsentralniy_Tuyuksuyskiy",2020,-0.287,-0.888499583333333,3.4936543,1.52811461666667,0.681500016666667,103.442255
"Tsentralniy_Tuyuksuyskiy",2021,-0.609,-0.281959375,3.2218517,1.91266033333333,0.637533283333333,106.679703333333
"Tsentralniy_Tuyuksuyskiy",2022,-1.13,0.326349233333333,3.78623048333333,1.68069900833333,0.682268316666667,109.414718333333
"Tsentralniy_Tuyuksuyskiy",2023,-0.488,0.345027216666666,3.52405875,1.8060291,0.65653095,103.270976666667
